('Total Revenue', '305,453,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         962078 function calls (937808 primitive calls) in 7.619 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.000    0.000    0.000    0.000 structures.py:58(<genexpr>)
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.001    0.001 message.py:1(<module>)
       10    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
        2    0.000    0.000    0.000    0.000 poolmanager.py:319(connection_from_context)
        1    0.000    0.000    0.000    0.000 ssltransport.py:22(SSLTransport)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
        1    0.000    0.000    0.013    0.013 css_parser.py:326(__init__)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        2    0.000    0.000    0.000    0.000 connection.py:390(putrequest)
       25    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
        2    0.000    0.000    0.000    0.000 adapters.py:523(request_url)
        1    0.000    0.000    0.000    0.000 tempfile.py:824(SpooledTemporaryFile)
       42    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       28    0.000    0.000    0.000    0.000 typing_extensions.py:522(_is_dunder)
        5    0.000    0.000    0.000    0.000 inspect.py:2712(__init__)
       27    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:108(lookup)
        7    0.000    0.000    0.000    0.000 typing.py:1841(__init__)
        3    0.000    0.000    0.000    0.000 idna.py:155(encode)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       16    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       20    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        2    0.000    0.000    0.000    0.000 client.py:1047(send)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        6    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        3    0.000    0.000    0.000    0.000 url.py:263(_remove_path_dot_segments)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1272(_cookies_for_domain)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:814(runtime_checkable)
        4    0.000    0.000    0.000    0.000 typing.py:1439(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
        7    0.000    0.000    0.000    0.000 structures.py:57(__iter__)
        2    0.000    0.000    0.000    0.000 poolmanager.py:344(connection_from_pool_key)
        1    0.000    0.000    0.001    0.001 idna.py:1(<module>)
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        7    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        1    0.000    0.000    0.224    0.224 parser.py:105(feed)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
        5    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 cookies.py:236(Morsel)
        2    0.000    0.000    0.000    0.000 _collections.py:141(clear)
        1    0.000    0.000    0.000    0.000 typing.py:746(Literal)
        1    0.000    0.000    0.082    0.082 ssl.py:1313(do_handshake)
        1    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
        9    0.000    0.000    0.000    0.000 cookiejar.py:983(set_ok_verifiability)
        8    0.000    0.000    0.000    0.000 message.py:29(_splitparam)
        1    0.000    0.000    0.000    0.000 __init__.py:803(PathDistribution)
        3    0.000    0.000    0.000    0.000 client.py:435(close)
        1    0.000    0.000    0.000    0.000 retry.py:41(Retry)
        8    0.000    0.000    0.002    0.000 <frozen genericpath>:16(exists)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       27    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
        5    0.000    0.000    0.000    0.000 element.py:90(__getattr__)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
       12    0.000    0.000    0.000    0.000 element.py:2068(_all_strings)
        6    0.000    0.000    0.000    0.000 element.py:530(get_text)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:1(<module>)
        2    0.000    0.000    0.000    0.000 cookies.py:140(get_cookie_header)
        3    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 models.py:483(prepare_headers)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:686(__init__)
        2    0.000    0.000    0.000    0.000 client.py:1102(_send_output)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        2    0.000    0.000    0.082    0.041 client.py:250(parse_headers)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.082    0.082 ssl.py:449(wrap_socket)
        1    0.000    0.000    0.001    0.001 core.py:21(where)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        1    0.000    0.000    0.000    0.000 queue.py:28(Queue)
        4    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
       24    0.000    0.000    0.000    0.000 threading.py:314(_is_owned)
        1    0.000    0.000    0.000    0.000 client.py:837(HTTPConnection)
        2    0.000    0.000    0.000    0.000 utils.py:529(get_encoding_from_headers)
       15    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 connection.py:621(__init__)
       19    0.000    0.000    0.000    0.000 util.py:19(to_str)
        3    0.000    0.000    0.000    0.000 _collections.py:82(__init__)
        4    0.000    0.000    0.000    0.000 warnings.py:182(_add_filter)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        4    0.000    0.000    0.000    0.000 cookies.py:358(update)
       21    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       58    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
        1    0.000    0.000    0.000    0.000 __init__.py:60(Sectioned)
        2    0.000    0.000    0.000    0.000 socket.py:681(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:525(urlunparse)
        2    0.000    0.000    0.000    0.000 ssl.py:670(verify_mode)
        2    0.000    0.000    0.000    0.000 connectionpool.py:256(_get_conn)
       24    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 timeout.py:188(clone)
        1    0.000    0.000    0.000    0.000 request.py:313(Request)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
       11    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 response.py:834(_init_length)
        3    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
       12    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        3    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        1    0.000    0.000    0.000    0.000 connection.py:375(close)
        1    0.000    0.000    0.000    0.000 models.py:13(CharsetMatch)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        1    0.000    0.000    0.000    0.000 _internal_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
        7    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        2    0.000    0.000    0.000    0.000 poolmanager.py:290(connection_from_host)
        1    0.000    0.000    0.000    0.000 response.py:399(get)
       15    0.000    0.000    0.000    0.000 enum.py:828(__members__)
        1    0.000    0.000    0.000    0.000 calendar.py:94(_localized_month)
        1    0.000    0.000    0.000    0.000 models.py:640(Response)
       36    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
       70    0.000    0.000    0.000    0.000 parse.py:108(_noop)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       19    0.000    0.000    0.000    0.000 typing.py:1557(<genexpr>)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 readers.py:17(__init__)
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 css_match.py:544(CSSMatch)
       25    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 cookiejar.py:1297(_cookie_attrs)
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:120(HTTPConnectionPool)
        2    0.000    0.000    0.000    0.000 adapters.py:76(_urllib3_request_context)
        4    0.000    0.000    0.000    0.000 warnings.py:166(simplefilter)
        3    0.000    0.000    0.000    0.000 url.py:100(__new__)
       25    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:527(__init__)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
        2    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 models.py:769(is_redirect)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       43    0.000    0.000    0.000    0.000 _collections.py:295(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:152(EntryPoint)
        1    0.000    0.000    0.000    0.000 weakref.py:585(__call__)
       13    0.000    0.000    0.000    0.000 cookiejar.py:636(eff_request_host)
       26    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        1    0.000    0.000    0.000    0.000 inspect.py:3050(from_callable)
       12    0.000    0.000    0.000    0.000 cookies.py:43(get_host)
        2    0.000    0.000    0.000    0.000 request.py:197(body_to_chunks)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 ssl.py:542(minimum_version)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        7    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        1    0.000    0.000    0.000    0.000 __init__.py:691(DetectsXMLParsedAsHTML)
        2    0.000    0.000    0.000    0.000 message.py:243(get_payload)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:717(__instancecheck__)
        1    0.000    0.000    0.000    0.000 __init__.py:189(Path)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
        9    0.000    0.000    0.000    0.000 __init__.py:183(__new__)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
        2    0.000    0.000    0.000    0.000 utils.py:650(requote_uri)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1246(CookieJar)
        3    0.000    0.000    0.000    0.000 request.py:2542(proxy_bypass_environment)
        3    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        1    0.000    0.000    0.000    0.000 connection.py:114(_has_ipv6)
        1    0.000    0.000    0.000    0.000 css_types.py:34(Immutable)
        9    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
        1    0.000    0.000    0.000    0.000 _deprecation.py:1(<module>)
        6    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        3    0.000    0.000    0.000    0.000 copy.py:247(_reconstruct)
        9    0.000    0.000    0.000    0.000 url.py:330(_idna_encode)
        1    0.000    0.000    0.000    0.000 _collections.py:204(HTTPHeaderDict)
        2    0.000    0.000    0.000    0.000 client.py:468(read)
        2    0.000    0.000    0.000    0.000 feedparser.py:182(close)
        1    0.000    0.000    0.000    0.000 probe.py:1(<module>)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
        1    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        2    0.000    0.000    0.000    0.000 socket.py:496(_real_close)
        1    0.000    0.000    0.000    0.000 structures.py:1(<module>)
        4    0.000    0.000    0.000    0.000 response.py:786(release_conn)
        1    0.000    0.000    0.000    0.000 connectionpool.py:980(__init__)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:331(__init__)
        3    0.000    0.000    0.040    0.013 __init__.py:73(import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:855(ZipExtFile)
       14    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
       22    0.000    0.000    0.000    0.000 connection.py:412(<genexpr>)
        1    0.000    0.000    0.001    0.001 _adapters.py:144(_reader)
        1    0.000    0.000    0.000    0.000 csv.py:83(DictReader)
        1    0.000    0.000    0.000    0.000 queue.py:34(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
       13    0.000    0.000    0.000    0.000 client.py:1084(_output)
        1    0.000    0.000    0.000    0.000 adapters.py:143(HTTPAdapter)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 poolmanager.py:243(_new_pool)
        1    0.000    0.000    0.000    0.000 timeout.py:25(Timeout)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
        2    0.000    0.000    0.000    0.000 response.py:1287(closed)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
       27    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        2    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
        1    0.000    0.000    0.000    0.000 weakref.py:568(__init__)
       43    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
        3    0.000    0.000    0.040    0.013 <frozen importlib._bootstrap>:1375(_gcd_import)
        3    0.000    0.000    0.000    0.000 typing.py:1609(__hash__)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
        3    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
        3    0.000    0.000    0.000    0.000 cookies.py:542(merge_cookies)
        1    0.000    0.000    0.000    0.000 typing.py:2112(runtime_checkable)
        6    0.000    0.000    0.000    0.000 response.py:890(_error_catcher)
        1    0.000    0.000    0.000    0.000 sessions.py:750(merge_environment_settings)
        1    0.000    0.000    0.000    0.000 ssl.py:783(SSLObject)
        2    0.000    0.000    0.000    0.000 adapters.py:513(close)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
        2    0.000    0.000    0.000    0.000 models.py:85(path_url)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 response.py:132(__init__)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        5    0.000    0.000    0.000    0.000 typing.py:1465(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 response.py:600(_init_decoder)
        2    0.000    0.000    0.000    0.000 socket.py:500(close)
        1    0.000    0.000    0.000    0.000 models.py:106(_encode_params)
       18    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        1    0.000    0.000    0.000    0.000 utils.py:854(resolve_proxies)
        1    0.000    0.000    0.000    0.000 functools.py:774(_find_impl)
       15    0.000    0.000    0.000    0.000 {built-in method time.time}
        3    0.000    0.000    0.000    0.000 utils.py:764(get_proxy)
        1    0.000    0.000    0.000    0.000 connection.py:603(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 proxy.py:1(<module>)
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:760(__hash__)
        3    0.000    0.000    0.000    0.000 structures.py:76(copy)
        1    0.000    0.000    0.000    0.000 __init__.py:58(check_compatibility)
        1    0.000    0.000    0.001    0.001 _common.py:107(from_package)
        1    0.000    0.000    0.000    0.000 wait.py:82(_have_working_poll)
       12    0.000    0.000    0.000    0.000 cookies.py:46(get_origin_req_host)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:1194(__instancecheck__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1734(clear_expired_cookies)
        1    0.000    0.000    0.040    0.040 compat.py:30(_resolve_char_detection)
        1    0.000    0.000    0.000    0.000 client.py:257(HTTPResponse)
       16    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
        1    0.000    0.000    0.000    0.000 cookies.py:442(BaseCookie)
        1    0.000    0.000    0.000    0.000 connection.py:132(__init__)
       12    0.000    0.000    0.000    0.000 cookies.py:90(unverifiable)
        2    0.000    0.000    0.000    0.000 parse.py:536(urlunsplit)
       16    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        9    0.000    0.000    0.000    0.000 element.py:664(_last_descendant)
        1    0.000    0.000    0.000    0.000 client.py:1033(close)
       47    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1452(_fixupChildren)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1161(return_ok_domain)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       43    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:84(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:275(parse_html_declaration)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        2    0.000    0.000    0.000    0.000 models.py:334(__init__)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
       16    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 __init__.py:1517(debug)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
        6    0.000    0.000    0.000    0.000 connection.py:169(host)
       13    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
        2    0.000    0.000    0.000    0.000 utils.py:504(_parse_content_type_header)
        2    0.000    0.000    0.000    0.000 utils.py:816(get_environ_proxies)
        5    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.224    0.224 __init__.py:653(_feed)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
       34    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        6    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
        2    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.000    0.000 sessions.py:794(close)
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        5    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        1    0.000    0.000    0.000    0.000 inspect.py:2998(__init__)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        8    0.000    0.000    0.000    0.000 utils.py:1035(_validate_header_part)
       21    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 formatter.py:10(Formatter)
       18    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        6    0.000    0.000    0.000    0.000 message.py:620(get_content_maintype)
        2    0.000    0.000    0.001    0.000 <frozen genericpath>:39(isdir)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        4    0.000    0.000    0.000    0.000 connectionpool.py:346(_get_timeout)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
        3    0.000    0.000    0.000    0.000 element.py:3195(__init__)
        4    0.000    0.000    0.000    0.000 _deprecation.py:22(_deprecated_alias)
        2    0.000    0.000    0.000    0.000 client.py:1340(endheaders)
       12    0.000    0.000    0.000    0.000 queue.py:251(_put)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        6    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        1    0.000    0.000    0.000    0.000 cookiejar.py:874(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 tempfile.py:999(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 fields.py:153(RequestField)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:278(handle_decl)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       12    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 wait.py:95(wait_for_socket)
        2    0.000    0.000    0.000    0.000 models.py:610(prepare_cookies)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        5    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x7f830e594860}
        1    0.000    0.000    0.000    0.000 css_match.py:432(Inputs)
       18    0.000    0.000    0.000    0.000 _deprecation.py:51(_deprecated_function_alias)
        2    0.000    0.000    0.000    0.000 connectionpool.py:294(_put_conn)
        1    0.000    0.000    0.000    0.000 utils.py:890(default_headers)
        1    0.000    0.000    0.000    0.000 typing.py:2815(NamedTuple)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        2    0.000    0.000    0.000    0.000 feedparser.py:69(close)
        1    0.000    0.000    0.000    0.000 models.py:494(prepare_body)
        1    0.000    0.000    0.000    0.000 poolmanager.py:162(PoolManager)
        6    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        2    0.000    0.000    0.000    0.000 _collections.py:93(__getitem__)
        1    0.000    0.000    0.000    0.000 wait.py:57(poll_wait_for_socket)
       12    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       12    0.000    0.000    0.000    0.000 retry.py:253(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:1008(get_auth_from_url)
        3    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 _collections.py:39(_Sentinel)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        2    0.000    0.000    0.000    0.000 sessions.py:781(get_adapter)
        1    0.000    0.000    0.000    0.000 socket.py:506(detach)
        2    0.000    0.000    0.000    0.000 models.py:799(iter_content)
        1    0.000    0.000    0.000    0.000 __init__.py:100(CompleteDirs)
        1    0.000    0.000    0.000    0.000 __init__.py:595(__init__)
       14    0.000    0.000    0.000    0.000 _deprecation.py:66(_deprecated)
        2    0.000    0.000    0.000    0.000 client.py:447(flush)
        2    0.000    0.000    0.000    0.000 client.py:967(_wrap_ipv6)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:233(_SpecialForm)
        1    0.000    0.000    0.000    0.000 element.py:1461(NavigableString)
        1    0.000    0.000    0.000    0.000 css.py:45(CSS)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1290(_cookies_for_request)
        1    0.000    0.000    0.000    0.000 models.py:382(copy)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       12    0.000    0.000    0.000    0.000 cookies.py:94(origin_req_host)
        2    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
       12    0.000    0.000    0.000    0.000 queue.py:254(_get)
        1    0.000    0.000    0.000    0.000 sessions.py:302(rebuild_proxies)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:626(unquote_unreserved)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        2    0.000    0.000    0.000    0.000 adapters.py:216(init_poolmanager)
        1    0.000    0.000    0.000    0.000 cookies.py:428(copy)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        1    0.000    0.000    0.000    0.000 sessions.py:356(Session)
        1    0.000    0.000    0.000    0.000 models.py:84(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 __init__.py:376(ZipInfo)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:763(_proto_hook)
        1    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        5    0.000    0.000    0.000    0.000 typing_extensions.py:749(__eq__)
       10    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        4    0.000    0.000    0.000    0.000 typing.py:2285(_strip_annotations)
        4    0.000    0.000    0.000    0.000 utils.py:1024(check_header_validity)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
        1    0.000    0.000    0.000    0.000 cookies.py:176(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2883(deprecated)
        5    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
        4    0.000    0.000    0.000    0.000 message.py:150(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 __init__.py:204(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        2    0.000    0.000    0.000    0.000 retry.py:403(is_retry)
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        2    0.000    0.000    0.000    0.000 response.py:395(put)
       29    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        2    0.000    0.000    0.000    0.000 url.py:349(_encode_target)
        2    0.000    0.000    0.000    0.000 response.py:956(_fp_read)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
       13    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3636(TypeAliasType)
        1    0.000    0.000    0.000    0.000 structures.py:13(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 models.py:258(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:82(InitializedState)
       17    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
