('Total Revenue', '305,453,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         980119 function calls (955508 primitive calls) in 2.875 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 _urls.py:168(host)
        4    0.000    0.000    0.000    0.000 cookiejar.py:926(is_blocked)
        4    0.000    0.000    0.000    0.000 _decoders.py:233(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
        4    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
        4    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        4    0.000    0.000    0.000    0.000 _policybase.py:319(header_fetch_parse)
        4    0.000    0.000    0.000    0.000 message.py:529(get_all)
        4    0.000    0.000    0.000    0.000 _policybase.py:289(_sanitize_header)
        4    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
        4    0.000    0.000    0.000    0.000 utils.py:52(_has_surrogates)
        4    0.000    0.000    0.000    0.000 _client.py:318(cookies)
        4    0.000    0.000    0.000    0.000 dataclasses.py:604(<genexpr>)
        4    0.000    0.000    0.000    0.000 typing.py:1439(__init__)
        4    0.000    0.000    0.000    0.000 typing.py:1721(_get_protocol_attrs)
        4    0.000    0.000    0.000    0.000 enum.py:183(__init__)
        4    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        4    0.000    0.000    0.000    0.000 functools.py:421(_unwrap_partial)
        4    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
        4    0.000    0.000    0.000    0.000 inspect.py:2769(default)
        4    0.000    0.000    0.000    0.000 enum.py:1188(_generate_next_value_)
        4    0.000    0.000    0.000    0.000 functools.py:965(__init__)
        4    0.000    0.000    0.000    0.000 functools.py:970(__set_name__)
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {built-in method select.poll}
        3    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        3    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:940(pop)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        3    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        3    0.000    0.000    0.000    0.000 copy.py:61(copy)
        3    0.000    0.000    0.001    0.000 typing.py:2780(__new__)
        3    0.000    0.000    0.001    0.000 _exceptions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 cookiejar.py:761(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1015(set_ok_domain)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1161(return_ok_domain)
        3    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
        3    0.000    0.000    0.000    0.000 _models.py:1084(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1486(_cookie_from_cookie_tuple)
        3    0.000    0.000    0.000    0.000 _urlparse.py:348(encode_host)
        3    0.000    0.000    0.000    0.000 _urlparse.py:213(urlparse)
        3    0.000    0.000    0.014    0.005 element.py:1266(_find_all)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:717(__instancecheck__)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:814(runtime_checkable)
        3    0.000    0.000    0.014    0.005 element.py:3024(find_all)
        3    0.000    0.000    0.000    0.000 filter.py:378(__init__)
        3    0.000    0.000    0.000    0.000 _utils.py:8(is_socket_readable)
        3    0.000    0.000    0.000    0.000 http11.py:291(is_closed)
        3    0.000    0.000    0.000    0.000 http11.py:274(has_expired)
        3    0.000    0.000    0.000    0.000 connection.py:167(can_handle_request)
        3    0.000    0.000    0.000    0.000 connection.py:187(has_expired)
        3    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        3    0.000    0.000    0.000    0.000 filter.py:439(includes_everything)
        3    0.000    0.000    0.014    0.005 filter.py:163(find_all)
        3    0.000    0.000    0.000    0.000 element.py:3195(__init__)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:799(<genexpr>)
        3    0.000    0.000    0.000    0.000 formatter.py:221(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:968(set_ok_version)
        3    0.000    0.000    0.000    0.000 _urlparse.py:167(authority)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:615(_caller)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1307(<lambda>)
        3    0.000    0.000    0.000    0.000 _urls.py:374(__str__)
        3    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1147(return_ok_port)
        3    0.000    0.000    0.000    0.000 _urls.py:282(raw_path)
        3    0.000    0.000    0.000    0.000 _urlparse.py:422(validate_path)
        3    0.000    0.000    0.001    0.000 _models.py:1249(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:995(set_ok_name)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        3    0.000    0.000    0.000    0.000 _urlparse.py:395(normalize_port)
        3    0.000    0.000    0.000    0.000 cookiejar.py:949(set_ok)
        3    0.000    0.000    0.000    0.000 cookiejar.py:983(set_ok_verifiability)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1123(return_ok_verifiability)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:794(__init_subclass__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1261(__init__)
        3    0.000    0.000    0.000    0.000 pathlib.py:1166(__new__)
        3    0.000    0.000    0.000    0.000 parse.py:1226(_splittag)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1075(set_ok_port)
        3    0.000    0.000    0.000    0.000 _urlparse.py:200(__str__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1096(return_ok)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1141(return_ok_expires)
        3    0.000    0.000    0.000    0.000 parse.py:1095(_splittype)
        3    0.000    0.000    0.000    0.000 parse.py:1116(_splithost)
        3    0.000    0.000    0.000    0.000 parse.py:1074(unwrap)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
        3    0.000    0.000    0.000    0.000 typing.py:1609(__hash__)
        3    0.000    0.000    0.000    0.000 typing.py:3428(override)
        3    0.000    0.000    0.000    0.000 typing.py:381(decorator)
        3    0.000    0.000    0.000    0.000 request.py:339(full_url)
        3    0.000    0.000    0.000    0.000 typing.py:2846(_namedtuple_mro_entries)
        3    0.000    0.000    0.000    0.000 request.py:356(data)
        3    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        3    0.000    0.000    0.000    0.000 __init__.py:928(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        3    0.000    0.000    0.000    0.000 __init__.py:1369(disable)
        3    0.000    0.000    0.000    0.000 request.py:370(_parse)
        3    0.000    0.000    0.000    0.000 typing.py:473(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:376(_tp_cache)
        3    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        3    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        3    0.000    0.000    0.000    0.000 request.py:297(request_host)
        3    0.000    0.000    0.001    0.000 typing.py:2761(_make_nmtuple)
        3    0.000    0.000    0.000    0.000 typing.py:1576(__repr__)
        3    0.000    0.000    0.000    0.000 request.py:315(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:179(sub)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        3    0.000    0.000    0.000    0.000 dataclasses.py:879(_hash_set_none)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
      2/1    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        2    0.002    0.001    0.002    0.001 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 <frozen os>:1087(__subclasshook__)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        2    0.000    0.000    0.002    0.001 <frozen codecs>:319(decode)
        2    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1389(_normalized_cookie_tuples)
        2    0.000    0.000    0.000    0.000 typing.py:2186(get_type_hints)
        2    0.000    0.000    1.542    0.771 _client.py:1001(_send_single_request)
        2    0.000    0.000    0.390    0.195 _api.py:1(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        2    0.000    0.000    0.009    0.004 utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:699(_get_content_decoder)
        2    0.000    0.000    0.000    0.000 _models.py:516(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:383(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:252(get_list)
        2    0.000    0.000    0.000    0.000 cookiejar.py:232(http2time)
        2    0.000    0.000    0.088    0.044 _models.py:1(<module>)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1599(make_cookies)
        2    0.000    0.000    0.001    0.000 cookiejar.py:1680(extract_cookies)
        2    0.000    0.000    0.000    0.000 pathlib.py:387(_parse_path)
        2    0.000    0.000    1.541    0.770 default.py:230(handle_request)
        2    0.000    0.000    0.012    0.006 core.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _config.py:86(__init__)
        2    0.000    0.000    0.012    0.006 typing_extensions.py:2942(__call__)
        2    0.000    0.000    1.541    0.770 connection.py:69(handle_request)
        2    0.000    0.000    0.008    0.004 _streams.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:249(__init__)
        2    0.017    0.009    0.223    0.112 parser.py:135(goahead)
        2    0.000    0.000    0.015    0.007 parser.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:321(__init__)
        2    0.000    0.000    0.005    0.002 _eventloop.py:1(<module>)
        2    0.000    0.000    0.129    0.064 _synchronization.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _tasks.py:1(<module>)
        2    0.000    0.000    0.034    0.017 _sockets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:140(_send_request_headers)
        2    0.000    0.000    0.001    0.000 subprocess.py:1(<module>)
        2    0.000    0.000    0.001    0.000 socks_proxy.py:1(<module>)
        2    0.000    0.000    1.342    0.671 http11.py:170(_receive_response_headers)
        2    0.000    0.000    0.000    0.000 http11.py:238(_response_closed)
        2    0.000    0.000    0.000    0.000 _subprocesses.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:152(_send_request_body)
        2    0.000    0.000    0.038    0.019 http11.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _events.py:82(__init__)
        2    0.000    0.000    0.000    0.000 _events.py:137(__init__)
        2    0.000    0.000    1.342    0.671 http11.py:65(handle_request)
        2    0.000    0.000    0.000    0.000 http_proxy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:409(close)
        2    0.000    0.000    1.541    0.770 connection_pool.py:199(handle_request)
        2    0.000    0.000    0.000    0.000 idna.py:155(encode)
        2    0.000    0.000    0.000    0.000 _connection.py:235(start_next_cycle)
        2    0.000    0.000    0.000    0.000 _writers.py:85(__init__)
        2    0.000    0.000    0.000    0.000 interfaces.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        2    0.000    0.000    0.001    0.000 http2.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:39(is_queued)
        2    0.000    0.000    0.000    0.000 http11.py:36(HTTPConnectionState)
        2    0.000    0.000    0.000    0.000 connection_pool.py:390(__init__)
        2    0.000    0.000    0.000    0.000 connection_pool.py:389(PoolByteStream)
        2    0.000    0.000    0.000    0.000 connection_pool.py:1(<module>)
        2    0.000    0.000    0.000    0.000 mock.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http11.py:324(HTTP11ConnectionByteStream)
        2    0.000    0.000    0.003    0.002 readers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _events.py:247(__post_init__)
        2    0.000    0.000    0.000    0.000 _writers.py:88(send_data)
        2    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        2    0.000    0.000    0.000    0.000 http11.py:344(close)
        2    0.000    0.000    0.000    0.000 _writers.py:22(write_headers)
        2    0.000    0.000    0.000    0.000 _writers.py:36(write_request)
        2    0.000    0.000    0.000    0.000 connection_pool.py:18(__init__)
        2    0.000    0.000    0.000    0.000 _connection.py:353(trailing_data)
        2    0.000    0.000    0.000    0.000 http11.py:264(can_handle_request)
        2    0.000    0.000    0.000    0.000 http11.py:325(__init__)
        2    0.000    0.000    0.000    0.000 _headers.py:107(__bool__)
        2    0.000    0.000    0.000    0.000 _receivebuffer.py:64(__bytes__)
        2    0.000    0.000    0.000    0.000 _headers.py:123(raw_items)
        2    0.000    0.000    0.000    0.000 _headers.py:275(has_expect_100_continue)
        2    0.000    0.000    0.000    0.000 _writers.py:94(send_eom)
        2    0.000    0.000    0.193    0.096 connection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _typedattr.py:25(__init_subclass__)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
        2    0.000    0.000    0.000    0.000 coroutines.py:20(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _state.py:356(start_next_cycle)
        2    0.000    0.000    0.000    0.000 sync.py:121(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:240(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:281(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:284(set)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:1651(_set_module)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:1680(__new__)
        2    0.000    0.000    0.000    0.000 _models.py:40(enforce_url)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:1646(_set_default)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:2925(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
        2    0.000    0.000    0.000    0.000 _urlparse.py:447(normalize_path)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1578(_cookies_from_attrs_set)
        2    0.000    0.000    0.000    0.000 _urls.py:319(is_relative_url)
        2    0.000    0.000    0.000    0.000 default.py:122(__init__)
        2    0.000    0.000    0.000    0.000 _urls.py:195(raw_host)
        2    0.000    0.000    0.000    0.000 __init__.py:282(reset)
        2    0.000    0.000    0.000    0.000 base.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:595(request)
        2    0.000    0.000    0.000    0.000 _models.py:635(content)
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        2    0.000    0.000    0.000    0.000 _urlparse.py:186(copy_with)
        2    0.000    0.000    0.001    0.001 _models.py:1101(extract_cookies)
        2    0.000    0.000    0.000    0.000 _models.py:619(reason_phrase)
        2    0.000    0.000    0.000    0.000 _models.py:591(elapsed)
        2    0.000    0.000    0.000    0.000 _models.py:606(request)
        2    0.000    0.000    0.000    0.000 _models.py:1267(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
        2    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        2    0.000    0.000    0.000    0.000 _models.py:242(get)
        2    0.000    0.000    0.000    0.000 _models.py:1228(__bool__)
        2    0.000    0.000    0.000    0.000 _urls.py:307(is_absolute_url)
        2    0.000    0.000    0.000    0.000 default.py:130(close)
        2    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
        2    0.000    0.000    0.000    0.000 pathlib.py:560(root)
        2    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
        2    0.000    0.000    0.000    0.000 __init__.py:313(deprecated_argument)
        2    0.000    0.000    0.000    0.000 _urls.py:134(raw_scheme)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        2    0.000    0.000    0.000    0.000 calendar.py:118(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:99(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:771(has_redirect_location)
        2    0.000    0.000    0.000    0.000 ssl.py:1173(send)
        2    0.000    0.000    0.000    0.000 _models.py:610(http_version)
        2    0.000    0.000    0.369    0.184 _models.py:876(read)
        2    0.000    0.000    0.000    0.000 cookiejar.py:459(strip_quotes)
        2    0.000    0.000    0.000    0.000 calendar.py:683(timegm)
        2    0.000    0.000    0.000    0.000 utils.py:355(unquote)
        2    0.000    0.000    0.000    0.000 pathlib.py:429(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 _models.py:961(close)
        2    0.000    0.000    0.000    0.000 _client.py:145(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        2    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        2    0.000    0.000    0.000    0.000 _client.py:156(close)
        2    0.000    0.000    0.000    0.000 _client.py:760(_transport_for_url)
        2    0.000    0.000    0.000    0.000 socket.py:221(__init__)
        2    0.000    0.000    0.000    0.000 _client.py:77(_port_or_default)
        2    0.000    0.000    0.000    0.000 __init__.py:1529(info)
        2    0.000    0.000    0.000    0.000 _models.py:328(__delitem__)
        2    0.000    0.000    0.000    0.000 __init__.py:443(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1323(append)
        2    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        2    0.000    0.000    0.000    0.000 _auth.py:38(auth_flow)
        2    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        2    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        2    0.000    0.000    0.000    0.000 inspect.py:420(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 inspect.py:405(_has_coroutine_mark)
        2    0.000    0.000    0.000    0.000 _client.py:445(_build_auth)
        2    0.000    0.000    0.000    0.000 _auth.py:62(sync_auth_flow)
        2    0.000    0.000    0.000    0.000 functools.py:818(dispatch)
        2    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        2    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
        2    0.000    0.000    0.000    0.000 threading.py:302(__exit__)
        2    0.000    0.000    0.000    0.000 functools.py:904(wrapper)
        2    0.000    0.000    0.000    0.000 threading.py:588(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:394(notify)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        2    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        2    0.000    0.000    0.000    0.000 contextlib.py:305(asynccontextmanager)
        2    0.000    0.000    0.000    0.000 threading.py:424(notify_all)
        2    0.000    0.000    0.000    0.000 threading.py:616(set)
        2    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        2    0.000    0.000    0.000    0.000 functools.py:741(is_related)
        2    0.000    0.000    0.000    0.000 threading.py:314(_is_owned)
        2    0.000    0.000    0.000    0.000 inspect.py:384(_has_code_flag)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fc29c2a19e0}
        1    0.034    0.034    0.035    0.035 {built-in method _socket.getaddrinfo}
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x7fc29bbc5f80}
        1    0.081    0.081    0.081    0.081 {method 'connect' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x7fc29bbc6020}
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.006    0.006 <frozen ntpath>:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:1004(getincrementaldecoder)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap_external>:1192(get_resource_reader)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.006    0.006 <frozen importlib._bootstrap>:1171(exec_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.001    0.001 __init__.py:71(search_function)
        1    0.000    0.000    0.000    0.000 _models.py:304(__setitem__)
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
        1    0.000    0.000    0.000    0.000 types.py:275(coroutine)
        1    0.000    0.000    1.543    1.543 _client.py:964(_send_handling_redirects)
        1    0.000    0.000    0.000    0.000 _client.py:1307(AsyncClient)
        1    0.000    0.000    0.000    0.000 _client.py:594(Client)
        1    0.000    0.000    0.273    0.273 _client.py:639(__init__)
        1    0.000    0.000    1.911    1.911 _client.py:879(send)
        1    0.000    0.000    1.543    1.543 _client.py:930(_send_handling_auth)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.126    0.126 _auth.py:1(<module>)
        1    0.000    0.000    2.426    2.426 financial_enhanced.py:24(main)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 typing.py:1738(_no_init_or_replace_init)
        1    0.000    0.000    0.000    0.000 typing.py:2112(runtime_checkable)
        1    0.000    0.000    0.000    0.000 _client.py:517(_redirect_url)
        1    0.000    0.000    0.000    0.000 _client.py:340(build_request)
        1    0.000    0.000    0.241    0.241 financial_enhanced.py:8(parse_html)
        1    0.000    0.000    0.000    0.000 _client.py:546(_redirect_headers)
        1    0.000    0.000    0.000    0.000 _client.py:189(__init__)
        1    0.000    0.000    0.000    0.000 message.py:656(_get_params_preserve)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.000    0.000 _client.py:1275(__enter__)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        1    0.000    0.000    0.177    0.177 _client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:188(BaseClient)
        1    0.000    0.000    0.001    0.001 hashlib.py:1(<module>)
        1    0.000    0.000    0.116    0.116 socket.py:810(create_connection)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.002    0.002 header.py:1(<module>)
        1    0.000    0.000    0.011    0.011 feedparser.py:1(<module>)
        1    0.000    0.000    0.018    0.018 client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.000    0.000 request.py:2505(getproxies_environment)
        1    0.000    0.000    0.024    0.024 request.py:1(<module>)
        1    0.000    0.000    0.001    0.001 charset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:393(decode_params)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.003    0.003 socket.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1569(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2314(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 parse.py:753(parse_qsl)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:824(SpooledTemporaryFile)
        1    0.000    0.000    0.001    0.001 calendar.py:1(<module>)
