Sat Feb  7 17:53:32 2026    profile_http.prof

         415863 function calls (393293 primitive calls) in 0.492 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1547(_TupleType)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1819(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3290(io)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:394(notify)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tempfile.py:614(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:351(SelectorList)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:147(Namespaces)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_auth.py:126(BasicAuth)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2846(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_parser.py:360(_Selector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1032(_ClassFinder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1252(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1287(_StderrHandler)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/mock.py:15(MockTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:1415(PosixPath)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_models.py:1243(_CookieCompatRequest)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_client.py:162(BoundAsyncStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/json/decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/json/encoder.py:105(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tokenize.py:62(maybe)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2728(SupportsIndex)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/_warnings.py:4(GuessedAtParserWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tokenize.py:61(any)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/base.py:65(AsyncBaseTransport)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:236(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_config.py:159(Limits)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/util.py:27(SelectorSyntaxError)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:1315(_TypedDictSpecialForm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:830(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2853(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:243(SelectorTag)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/default.py:121(ResponseStream)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_multipart.py:115(FileField)
        1    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_constants.py:56(_NamedIntConstant)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:376(_EnumDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:850(_Quoter)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:371(isfunction)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/wsgi.py:30(WSGIByteStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1726(FrameInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:286(LogRecord)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:1619(PreformattedString)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_constants.py:23(error)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/default.py:265(AsyncResponseStream)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:1783(ParamSpec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1482(_DeprecatedGenericAlias)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:171(AttributeValueWithCharsetSubstitution)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:262(_PathParents)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:36(ContentDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1589(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:31(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:220(_NetlocResultMixinBytes)
        3    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:799(<genexpr>)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_match.py:59(_FakeParent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:727(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3305(re)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/errors.py:37(MessageDefect)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:1646(CData)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:1427(WindowsPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:190(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/traceback.py:656(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/__version__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:335(KeyedRef)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1399(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:532(Any)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:239(XMLAttributeDict)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2765(name)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/wsgi.py:44(WSGITransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:802(PurePosixPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_weakrefset.py:11(_IterationGuard)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:806(Filterer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1929(Protocol)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:284(SelectorContains)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:195(CharsetMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_models.py:1261(_CookieCompatResponse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:150(_Selector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:179(_ParentSelector)
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/feedparser.py:530(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:532(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:56(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_parser.py:323(SpecialPseudoPattern)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:100(checkgroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:1458(_DummyThread)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:165(CustomSelectors)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:1524(IncompleteRead)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:195(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:170(_TLSContentType)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_exceptions.py:107(RequestError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/__init__.py:348(Scanner)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3428(<generic parameters of override>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/traceback.py:90(_Sentinel)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_content.py:31(ByteStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3317(<generic parameters of reveal_type>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1980(MozillaCookieJar)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/asgi.py:63(ASGITransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:1200(EmailMessage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:787(ProxyHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:601(BaseHandler)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_auth.py:343(_DigestAuthChallenge)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:24(nonmember)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/parser.py:75(BytesParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:302(__exit__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:228(ByteChunker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1497(_CallableGenericAlias)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:257(SelectorAttribute)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:624(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_transports/asgi.py:55(ASGIResponseStream)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:999(NoDefaultType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1264(__ror__)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1373(disable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:1407(Timer)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_auth.py:113(FunctionAuth)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:188(HTTPMessage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:31(member)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/__meta__.py:123(_is_pre)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:118(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1475(FileHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/copy.py:55(Error)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:1666(_TypeVarLikeMeta)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:85(GZipDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:38(IllegalWeekdayError)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3277(_DeprecatedType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1873(verify)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:108(BrotliDecoder)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:267(TextChunker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1532(FTPHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1379(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:271(HTMLAttributeDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1862(EnumCheck)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:179(auto)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1222(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:323(DefragResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ast.py:598(Bytes)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:161(ZStandardDecoder)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:99(__init__)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ast.py:547(_ABC)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:44(IdentityDecoder)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:1653(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_parser.py:339(get_name)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_client.py:94(UseClientDefault)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1311(PlaceHolder)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:167(_Sentinel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:620(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/parser.py:67(HeaderParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:314(_is_owned)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:321(LineDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1861(RootLogger)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:1019(NoExtraItemsType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1642(DataHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ast.py:441(NodeTransformer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:440(_Final)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:144(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_decoders.py:306(TextDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:894(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:578(different_locale)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2779(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/formatter.py:216(XMLFormatter)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/exceptions.py:6(StopParsing)
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:1658(_DefaultMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dis.py:165(_Unknown)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ast.py:605(Ellipsis)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:769(Filter)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/__meta__.py:128(_is_dev)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/idna/core.py:14(IDNAError)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/_warnings.py:62(AttributeResemblesVariableWarning)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:3308(_NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:279(_ExtensionsSpecialForm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1178(BlockFinder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:637(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/filter.py:316(TagNameMatchRule)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_config.py:173(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:1667(Comment)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ast.py:590(Num)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/httpx/_content.py:42(IteratorByteStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:246(_proto_member)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:1660(XMLProcessingInstruction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/socket.py:212(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:988(SingletonMeta)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1240(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ipaddress.py:1131(_BaseConstants)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1046(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:173(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1613(_ConcatenateGenericAlias)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3337(<generic parameters of __call__>)
